X,Y,Height
1,182,0.059
1,183,0.059
1,184,0.059
1,185,0.059
1,186,0.059
1,187,0.059
1,188,0.059
1,189,0.059
1,190,0.059
1,191,0.059
1,192,0.059
1,193,0.059
1,194,0.059
1,195,0.059
1,196,0.059
1,197,0.059
1,198,0.059
1,199,0.059
1,200,0.059
1,201,0.059
1,202,0.059
1,203,0.059
1,204,0.059
1,205,0.059
1,206,0.059
1,207,0.059
1,208,0.055
1,209,0.051
1,210,0.055
1,211,0.059
1,212,0.059
1,213,0.059
1,214,0.059
1,215,0.059
1,216,0.059
1,217,0.059
1,218,0.059
1,219,0.059
1,220,0.059
1,221,0.059
1,222,0.059
1,223,0.059
1,224,0.059
1,225,0.059
1,226,0.059
1,227,0.059
1,228,0.059
1,229,0.059
1,230,0.059
1,231,0.059
1,232,0.059
1,233,0.059
1,234,0.059
1,235,0.059
1,236,0.059
1,237,0.059
1,238,0.059
1,239,0.059
1,240,0.059
1,241,0.059
1,242,0.059
1,243,0.059
1,244,0.059
1,245,0.059
1,246,0.059
1,247,0.059
1,248,0.059
1,249,0.059
1,250,0.059
1,251,0.059
1,252,0.059
1,253,0.059
1,254,0.000
1,255,0.000
2,0,0.059
2,1,0.059
2,2,0.059
2,3,0.059
2,4,0.059
2,5,0.059
2,6,0.059
2,7,0.059
2,8,0.059
2,9,0.059
2,10,0.059
2,11,0.059
2,12,0.059
2,13,0.059
2,14,0.059
2,15,0.059
2,16,0.059
2,17,0.059
2,18,0.059
2,19,0.059
2,20,0.059
2,21,0.059
2,22,0.059
2,23,0.059
2,24,0.059
2,25,0.059
2,26,0.059
2,27,0.059
2,28,0.059
2,29,0.059
2,30,0.059
2,31,0.059
2,32,0.059
2,33,0.059
2,34,0.059
2,35,0.059
2,36,0.059
2,37,0.059
2,38,0.059
2,39,0.059
2,40,0.059
2,41,0.059
2,42,0.059
2,43,0.059
2,44,0.059
2,45,0.059
2,46,0.059
2,47,0.059
2,48,0.059
2,49,0.059
2,50,0.059
2,51,0.059
2,52,0.059
2,53,0.059
2,54,0.059
2,55,0.059
2,56,0.059
2,57,0.059
2,58,0.059
2,59,0.059
2,60,0.059
2,61,0.059
2,62,0.059
2,63,0.059
2,64,0.059
2,65,0.059
2,66,0.059
2,67,0.059
2,68,0.059
2,69,0.059
2,70,0.059
2,71,0.059
2,72,0.059
2,73,0.059
2,74,0.059
2,75,0.059
2,76,0.059
2,77,0.059
2,78,0.059
2,79,0.059
2,80,0.059
2,81,0.059
2,82,0.059
2,83,0.059
2,84,0.059
2,85,0.059
2,86,0.059
2,87,0.059
2,88,0.059
2,89,0.059
2,90,0.059
2,91,0.059
2,92,0.059
2,93,0.059
2,94,0.059
2,95,0.059
2,96,0.059
2,97,0.059
2,98,0.059
2,99,0.059
2,100,0.059
2,101,0.059
2,102,0.059
2,103,0.059
2,104,0.059
2,105,0.059
2,106,0.059
2,107,0.059
2,108,0.059
2,109,0.059
2,110,0.059
2,111,0.059
2,112,0.059
2,113,0.059
2,114,0.059
2,115,0.059
2,116,0.059
2,117,0.059
2,118,0.059
2,119,0.059
2,120,0.059
2,121,0.059
2,122,0.059
2,123,0.059
2,124,0.063
2,125,0.063
2,126,0.075
2,127,0.075
2,128,0.059
2,129,0.059
2,130,0.059
2,131,0.059
2,132,0.059
2,133,0.059
2,134,0.059
2,135,0.059
2,136,0.059
2,137,0.059
2,138,0.059
2,139,0.059
2,140,0.059
2,141,0.059
2,142,0.059
2,143,0.059
2,144,0.059
2,145,0.059
2,146,0.059
2,147,0.059
2,148,0.059
2,149,0.059
2,150,0.059
2,151,0.059
2,152,0.059
2,153,0.059
2,154,0.059
2,155,0.059
2,156,0.059
2,157,0.059
2,158,0.059
2,159,0.059
2,160,0.059
2,161,0.059
2,162,0.059
2,163,0.059
2,164,0.059
2,165,0.059
2,166,0.059
2,167,0.059
2,168,0.059
2,169,0.059
2,170,0.059
2,171,0.059
2,172,0.059
2,173,0.059
2,174,0.059
2,175,0.059
2,176,0.059
2,177,0.059
2,178,0.059
2,179,0.059
2,180,0.059
2,181,0.059
2,182,0.059
2,183,0.059
2,184,0.059
2,185,0.059
2,186,0.059
2,187,0.059
2,188,0.059
2,189,0.059
2,190,0.059
2,191,0.059
2,192,0.059
2,193,0.059
2,194,0.059
2,195,0.059
2,196,0.059
2,197,0.059
2,198,0.059
2,199,0.059
2,200,0.059
2,201,0.059
2,202,0.059
2,203,0.063
2,204,0.106
2,205,0.082
2,206,0.059
2,207,0.051
2,208,0.020
2,209,0.008
2,210,0.024
2,211,0.055
2,212,0.059
2,213,0.059
2,214,0.059
2,215,0.059
2,216,0.059
2,217,0.059
2,218,0.059
2,219,0.059
2,220,0.059
2,221,0.059
2,222,0.059
2,223,0.059
2,224,0.059
2,225,0.059
2,226,0.059
2,227,0.059
2,228,0.059
2,229,0.059
2,230,0.059
2,231,0.059
2,232,0.059
2,233,0.059
2,234,0.059
2,235,0.059
2,236,0.059
2,237,0.059
2,238,0.059
2,239,0.059
2,240,0.059
2,241,0.059
2,242,0.059
2,243,0.059
2,244,0.059
2,245,0.059
2,246,0.059
2,247,0.059
2,248,0.059
2,249,0.059
2,250,0.059
2,251,0.059
2,252,0.059
2,253,0.059
2,254,0.000
2,255,0.000
3,0,0.059
3,1,0.059
3,2,0.059
3,3,0.059
3,4,0.059
3,5,0.059
3,6,0.059
3,7,0.059
3,8,0.059
3,9,0.059
3,10,0.059
3,11,0.059
3,12,0.059
3,13,0.059
3,14,0.059
3,15,0.059
3,16,0.059
3,17,0.059
3,18,0.059
3,19,0.059
3,20,0.059
3,21,0.059
3,22,0.059
3,23,0.059
3,24,0.059
3,25,0.059
3,26,0.059
3,27,0.059
3,28,0.059
3,29,0.059
3,30,0.059
3,31,0.059
3,32,0.059
3,33,0.059
3,34,0.059
3,35,0.059
3,36,0.059
3,37,0.059
3,38,0.059
3,39,0.059
3,40,0.059
3,41,0.059
3,42,0.059
3,43,0.059
3,44,0.059
3,45,0.059
3,46,0.059
3,47,0.059
3,48,0.059
3,49,0.059
3,50,0.059
3,51,0.059
3,52,0.059
3,53,0.059
3,54,0.059
3,55,0.059
3,56,0.059
3,57,0.059
3,58,0.059
3,59,0.059
3,60,0.059
3,61,0.059
3,62,0.059
3,63,0.059
3,64,0.059
3,65,0.059
3,66,0.059
3,67,0.059
3,68,0.059
3,69,0.059
3,70,0.059
3,71,0.059
3,72,0.059
3,73,0.059
3,74,0.059
3,75,0.059
3,76,0.059
3,77,0.059
3,78,0.059
3,79,0.059
3,80,0.059
3,81,0.059
3,82,0.059
3,83,0.059
3,84,0.059
3,85,0.059
3,86,0.059
3,87,0.059
3,88,0.059
3,89,0.059
3,90,0.059
3,91,0.059
3,92,0.059
3,93,0.059
3,94,0.059
3,95,0.059
3,96,0.059
3,97,0.059
3,98,0.059
3,99,0.059
3,100,0.059
3,101,0.059
3,102,0.059
3,103,0.059
3,104,0.059
3,105,0.059
3,106,0.059
3,107,0.059
3,108,0.059
3,109,0.059
3,110,0.059
3,111,0.059
3,112,0.059
3,113,0.059
3,114,0.059
3,115,0.059
3,116,0.059
3,117,0.059
3,118,0.059
3,119,0.059
3,120,0.047
3,121,0.043
3,122,0.059
3,123,0.067
3,124,0.090
3,125,0.125
3,126,0.541
3,127,0.145
3,128,0.082
3,129,0.059
3,130,0.059
3,131,0.059
3,132,0.059
3,133,0.059
3,134,0.059
3,135,0.059
3,136,0.059
3,137,0.059
3,138,0.059
3,139,0.059
3,140,0.059
3,141,0.059
3,142,0.059
3,143,0.059
3,144,0.059
3,145,0.059
3,146,0.059
3,147,0.059
3,148,0.059
3,149,0.059
3,150,0.059
3,151,0.059
3,152,0.059
3,153,0.059
3,154,0.059
3,155,0.059
3,156,0.059
3,157,0.059
3,158,0.059
3,159,0.059
3,160,0.059
3,161,0.059
3,162,0.059
3,163,0.059
3,164,0.059
3,165,0.059
3,166,0.059
3,167,0.059
3,168,0.059
3,169,0.059
3,170,0.059
3,171,0.059
3,172,0.059
3,173,0.059
3,174,0.059
3,175,0.059
3,176,0.059
3,177,0.059
3,178,0.059
3,179,0.059
3,180,0.059
3,181,0.059
3,182,0.059
3,183,0.059
3,184,0.059
3,185,0.059
3,186,0.059
3,187,0.059
3,188,0.063
3,189,0.059
3,190,0.059
3,191,0.059
3,192,0.059
3,193,0.063
3,194,0.059
3,195,0.059
3,196,0.059
3,197,0.059
3,198,0.059
3,199,0.059
3,200,0.059
3,201,0.055
3,202,0.059
3,203,0.451
3,204,0.573
3,205,0.506
3,206,0.400
3,207,0.353
3,208,0.439
3,209,0.396
3,210,0.008
3,211,0.051
3,212,0.059
3,213,0.059
3,214,0.059
3,215,0.059
3,216,0.059
3,217,0.059
3,218,0.059
3,219,0.059
3,220,0.059
3,221,0.059
3,222,0.059
3,223,0.059
3,224,0.059
3,225,0.059
3,226,0.059
3,227,0.059
3,228,0.059
3,229,0.059
3,230,0.059
3,231,0.059
3,232,0.059
3,233,0.059
3,234,0.059
3,235,0.059
3,236,0.059
3,237,0.059
3,238,0.059
3,239,0.059
3,240,0.059
3,241,0.059
3,242,0.059
3,243,0.059
3,244,0.059
3,245,0.059
3,246,0.059
3,247,0.059
3,248,0.059
3,249,0.059
3,250,0.059
3,251,0.059
3,252,0.059
3,253,0.059
3,254,0.000
3,255,0.000
4,0,0.059
4,1,0.059
4,2,0.059
4,3,0.059
4,4,0.059
4,5,0.059
4,6,0.059
4,7,0.059
4,8,0.059
4,9,0.063
4,10,0.067
4,11,0.071
4,12,0.071
4,13,0.063
4,14,0.059
4,15,0.059
4,16,0.059
4,17,0.059
4,18,0.059
4,19,0.059
4,20,0.059
4,21,0.059
4,22,0.059
4,23,0.059
4,24,0.059
4,25,0.059
4,26,0.059
4,27,0.059
4,28,0.059
4,29,0.059
4,30,0.059
4,31,0.059
4,32,0.059
4,33,0.059
4,34,0.059
4,35,0.059
4,36,0.059
4,37,0.059
4,38,0.059
4,39,0.059
4,40,0.059
4,41,0.059
4,42,0.059
4,43,0.059
4,44,0.059
4,45,0.059
4,46,0.059
4,47,0.059
4,48,0.059
4,49,0.059
4,50,0.059
4,51,0.059
4,52,0.059
4,53,0.059
4,54,0.059
4,55,0.059
4,56,0.059
4,57,0.059
4,58,0.059
4,59,0.059
4,60,0.059
4,61,0.059
4,62,0.059
4,63,0.059
4,64,0.059
4,65,0.059
4,66,0.059
4,67,0.059
4,68,0.059
4,69,0.059
4,70,0.059
4,71,0.059
4,72,0.059
4,73,0.059
4,74,0.059
4,75,0.059
4,76,0.059
4,77,0.059
4,78,0.059
4,79,0.059
4,80,0.059
4,81,0.059
4,82,0.059
4,83,0.059
4,84,0.059
4,85,0.059
4,86,0.059
4,87,0.059
4,88,0.059
4,89,0.059
4,90,0.059
4,91,0.059
4,92,0.059
4,93,0.059
4,94,0.059
4,95,0.051
4,96,0.055
4,97,0.055
4,98,0.043
4,99,0.059
4,100,0.059
4,101,0.059
4,102,0.059
4,103,0.059
4,104,0.059
4,105,0.059
4,106,0.059
4,107,0.059
4,108,0.059
4,109,0.059
4,110,0.043
4,111,0.059
4,112,0.071
4,113,0.110
4,114,0.102
4,115,0.067
4,116,0.055
4,117,0.059
4,118,0.071
4,119,0.078
4,120,0.082
4,121,0.059
4,122,0.071
4,123,0.447
4,124,0.475
4,125,0.529
4,126,0.573
4,127,0.549
4,128,0.094
4,129,0.059
4,130,0.059
4,131,0.059
4,132,0.059
4,133,0.059
4,134,0.059
4,135,0.059
4,136,0.059
4,137,0.059
4,138,0.059
4,139,0.059
4,140,0.059
4,141,0.059
4,142,0.059
4,143,0.059
4,144,0.059
4,145,0.059
4,146,0.059
4,147,0.059
4,148,0.059
4,149,0.059
4,150,0.059
4,151,0.059
4,152,0.059
4,153,0.059
4,154,0.059
4,155,0.059
4,156,0.059
4,157,0.059
4,158,0.059
4,159,0.059
4,160,0.059
4,161,0.059
4,162,0.059
4,163,0.059
4,164,0.059
4,165,0.059
4,166,0.059
4,167,0.059
4,168,0.059
4,169,0.059
4,170,0.059
4,171,0.059
4,172,0.059
4,173,0.059
4,174,0.059
4,175,0.059
4,176,0.059
4,177,0.059
4,178,0.059
4,179,0.059
4,180,0.059
4,181,0.059
4,182,0.059
4,183,0.059
4,184,0.059
4,185,0.059
4,186,0.110
4,187,0.412
4,188,0.427
4,189,0.478
4,190,0.447
4,191,0.447
4,192,0.494
4,193,0.106
4,194,0.071
4,195,0.039
4,196,0.035
4,197,0.035
4,198,0.039
4,199,0.024
4,200,0.000
4,201,0.016
4,202,0.431
4,203,0.498
4,204,0.655
4,205,0.529
4,206,0.486
4,207,0.435
4,208,0.412
4,209,0.384
4,210,0.408
4,211,0.059
4,212,0.059
4,213,0.059
4,214,0.059
4,215,0.059
4,216,0.059
4,217,0.059
4,218,0.059
4,219,0.059
4,220,0.059
4,221,0.059
4,222,0.059
4,223,0.059
4,224,0.059
4,225,0.059
4,226,0.059
4,227,0.059
4,228,0.059
4,229,0.059
4,230,0.059
4,231,0.059
4,232,0.059
4,233,0.059
4,234,0.059
4,235,0.059
4,236,0.059
4,237,0.059
4,238,0.059
4,239,0.059
4,240,0.059
4,241,0.059
4,242,0.059
4,243,0.059
4,244,0.059
4,245,0.059
4,246,0.059
4,247,0.059
4,248,0.059
4,249,0.059
4,250,0.059
4,251,0.059
4,252,0.059
4,253,0.059
4,254,0.000
4,255,0.000
5,0,0.059
5,1,0.059
5,2,0.059
5,3,0.059
5,4,0.059
5,5,0.059
5,6,0.059
5,7,0.059
5,8,0.063
5,9,0.094
5,10,0.122
5,11,0.122
5,12,0.102
5,13,0.082
5,14,0.078
5,15,0.078
5,16,0.067
5,17,0.059
5,18,0.059
5,19,0.059
5,20,0.059
5,21,0.059
5,22,0.059
5,23,0.059
5,24,0.059
5,25,0.059
5,26,0.059
5,27,0.059
5,28,0.059
5,29,0.059
5,30,0.059
5,31,0.059
5,32,0.059
5,33,0.059
5,34,0.059
5,35,0.059
5,36,0.059
5,37,0.059
5,38,0.059
5,39,0.059
5,40,0.059
5,41,0.059
5,42,0.059
5,43,0.059
5,44,0.059
5,45,0.059
5,46,0.059
5,47,0.059
5,48,0.059
5,49,0.059
5,50,0.059
5,51,0.059
5,52,0.059
5,53,0.059
5,54,0.059
5,55,0.059
5,56,0.059
5,57,0.059
5,58,0.059
5,59,0.059
5,60,0.059
5,61,0.059
5,62,0.059
5,63,0.059
5,64,0.059
5,65,0.059
5,66,0.059
5,67,0.059
5,68,0.059
5,69,0.059
5,70,0.059
5,71,0.059
5,72,0.059
5,73,0.059
5,74,0.059
5,75,0.059
5,76,0.059
5,77,0.059
5,78,0.059
5,79,0.059
5,80,0.059
5,81,0.059
5,82,0.059
5,83,0.059
5,84,0.059
5,85,0.059
5,86,0.059
5,87,0.059
5,88,0.059
5,89,0.059
5,90,0.059
5,91,0.059
5,92,0.059
5,93,0.094
5,94,0.192
5,95,0.408
5,96,0.412
5,97,0.408
5,98,0.306
5,99,0.051
5,100,0.055
5,101,0.059
5,102,0.086
5,103,0.067
5,104,0.035
5,105,0.039
5,106,0.059
5,107,0.055
5,108,0.055
5,109,0.059
5,110,0.196
5,111,0.380
5,112,0.478
5,113,0.553
5,114,0.541
5,115,0.463
5,116,0.431
5,117,0.431
5,118,0.447
5,119,0.459
5,120,0.529
5,121,0.604
5,122,0.553
5,123,0.451
5,124,0.451
5,125,0.467
5,126,0.490
5,127,0.478
5,128,0.439
5,129,0.059
5,130,0.059
5,131,0.059
5,132,0.059
5,133,0.059
5,134,0.059
5,135,0.059
5,136,0.059
5,137,0.059
5,138,0.059
5,139,0.059
5,140,0.059
5,141,0.059
5,142,0.059
5,143,0.059
5,144,0.059
5,145,0.059
5,146,0.059
5,147,0.059
5,148,0.059
5,149,0.059
5,150,0.059
5,151,0.059
5,152,0.059
5,153,0.059
5,154,0.059
5,155,0.059
5,156,0.059
5,157,0.059
5,158,0.059
5,159,0.059
5,160,0.059
5,161,0.059
5,162,0.059
5,163,0.059
5,164,0.059
5,165,0.059
5,166,0.059
5,167,0.059
5,168,0.059
5,169,0.059
5,170,0.059
5,171,0.059
5,172,0.059
5,173,0.059
5,174,0.059
5,175,0.059
5,176,0.059
5,177,0.059
5,178,0.059
5,179,0.059
5,180,0.059
5,181,0.059
5,182,0.059
5,183,0.059
5,184,0.055
5,185,0.055
5,186,0.439
5,187,0.443
5,188,0.459
5,189,0.475
5,190,0.498
5,191,0.502
5,192,0.545
5,193,0.573
5,194,0.408
5,195,0.176
5,196,0.169
5,197,0.188
5,198,0.173
5,199,0.322
5,200,0.310
5,201,0.357
5,202,0.427
5,203,0.510
5,204,0.475
5,205,0.490
5,206,0.490
5,207,0.431
5,208,0.431
5,209,0.431
5,210,0.431
5,211,0.431
5,212,0.431
5,213,0.059
5,214,0.071
5,215,0.090
5,216,0.082
5,217,0.059
5,218,0.059
5,219,0.059
5,220,0.059
5,221,0.059
5,222,0.059
5,223,0.059
5,224,0.059
5,225,0.059
5,226,0.059
5,227,0.047
5,228,0.094
5,229,0.102
5,230,0.059
5,231,0.043
5,232,0.043
5,233,0.059
5,234,0.059
5,235,0.059
5,236,0.059
5,237,0.059
5,238,0.059
5,239,0.059
5,240,0.059
5,241,0.059
5,242,0.059
5,243,0.059
5,244,0.059
5,245,0.059
5,246,0.059
5,247,0.059
5,248,0.059
5,249,0.059
5,250,0.059
5,251,0.059
5,252,0.059
5,253,0.059
5,254,0.000
5,255,0.000
6,0,0.059
6,1,0.059
6,2,0.059
6,3,0.059
6,4,0.059
6,5,0.059
6,6,0.102
6,7,0.102
6,8,0.090
6,9,0.059
6,10,0.055
6,11,0.086
6,12,0.059
6,13,0.004
6,14,0.024
6,15,0.047
6,16,0.043
6,17,0.059
6,18,0.059
6,19,0.059
6,20,0.059
6,21,0.059
6,22,0.059
6,23,0.059
6,24,0.059
6,25,0.059
6,26,0.059
6,27,0.059
6,28,0.059
6,29,0.059
6,30,0.059
6,31,0.059
6,32,0.059
6,33,0.059
6,34,0.059
6,35,0.059
6,36,0.059
6,37,0.059
6,38,0.059
6,39,0.059
6,40,0.059
6,41,0.059
6,42,0.059
6,43,0.059
6,44,0.059
6,45,0.059
6,46,0.059
6,47,0.431
6,48,0.059
6,49,0.051
6,50,0.094
6,51,0.059
6,52,0.059
6,53,0.059
6,54,0.059
6,55,0.059
6,56,0.059
6,57,0.059
6,58,0.059
6,59,0.059
6,60,0.059
6,61,0.059
6,62,0.059
6,63,0.059
6,64,0.059
6,65,0.059
6,66,0.059
6,67,0.059
6,68,0.059
6,69,0.059
6,70,0.059
6,71,0.059
6,72,0.059
6,73,0.059
6,74,0.059
6,75,0.059
6,76,0.059
6,77,0.059
6,78,0.059
6,79,0.059
6,80,0.059
6,81,0.059
6,82,0.059
6,83,0.059
6,84,0.059
6,85,0.059
6,86,0.059
6,87,0.059
6,88,0.059
6,89,0.059
6,90,0.059
6,91,0.122
6,92,0.086
6,93,0.502
6,94,0.553
6,95,0.451
6,96,0.431
6,97,0.431
6,98,0.427
6,99,0.416
6,100,0.412
6,101,0.459
6,102,0.596
6,103,0.486
6,104,0.435
6,105,0.404
6,106,0.404
6,107,0.376
6,108,0.384
6,109,0.435
6,110,0.443
6,111,0.431
6,112,0.467
6,113,0.529
6,114,0.518
6,115,0.451
6,116,0.427
6,117,0.431
6,118,0.431
6,119,0.451
6,120,0.525
6,121,0.608
6,122,0.518
6,123,0.455
6,124,0.431
6,125,0.431
6,126,0.431
6,127,0.431
6,128,0.431
6,129,0.431
6,130,0.431
6,131,0.431
6,132,0.059
6,133,0.059
6,134,0.059
6,135,0.059
6,136,0.059
6,137,0.059
6,138,0.059
6,139,0.059
6,140,0.059
6,141,0.059
6,142,0.059
6,143,0.059
6,144,0.059
6,145,0.059
6,146,0.059
6,147,0.059
6,148,0.059
6,149,0.059
6,150,0.059
6,151,0.059
6,152,0.059
6,153,0.059
6,154,0.059
6,155,0.059
6,156,0.059
6,157,0.059
6,158,0.059
6,159,0.059
6,160,0.059
6,161,0.059
6,162,0.059
6,163,0.059
6,164,0.059
6,165,0.059
6,166,0.059
6,167,0.059
6,168,0.059
6,169,0.059
6,170,0.059
6,171,0.059
6,172,0.059
6,173,0.059
6,174,0.059
6,175,0.059
6,176,0.059
6,177,0.059
6,178,0.059
6,179,0.059
6,180,0.059
6,181,0.059
6,182,0.086
6,183,0.224
6,184,0.494
6,185,0.447
6,186,0.420
6,187,0.475
6,188,0.443
6,189,0.506
6,190,0.557
6,191,0.525
6,192,0.592
6,193,0.639
6,194,0.447
6,195,0.357
6,196,0.329
6,197,0.349
6,198,0.353
6,199,0.400
6,200,0.384
6,201,0.424
6,202,0.463
6,203,0.443
6,204,0.490
6,205,0.545
6,206,0.482
6,207,0.431
6,208,0.431
6,209,0.431
6,210,0.431
6,211,0.431
